Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Cefuroxima;R;13;X;1.22
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ; ; ;NA; ; ; ; ;X;0
MS; ; ; ; ; ;R; ; ;0; ;NA; ; ; ; ;X;99.88
MS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;X;99.88
MS;0; ; ; ; ;R; ; ; ; ;NA; ; ; ; ;X;0
MS;0; ;NA; ; ;R; ; ; ; ; ; ; ; ; ;X;0
MS;0; ;NA; ;Etambutol; ;9; ; ; ; ; ; ; ; ;X;0
RS; ; ; ; ; ; ; ; ; ; ;NA; ; ; ; ;X;0
RS; ; ; ; ; ; ; ; ; ; ;NA; ;Ampicilina; ; ;X;4.55
RS; ; ; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;44.57
RS; ; ; ; ; ; ; ; ; ;F;NA; ; ; ; ;X;42.19
RS; ; ; ; ; ; ;13; ;0; ; ; ;Ampicilina;R; ;X;4.56
RS; ; ; ; ; ;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;X;3.08
RS; ; ; ; ; ;R; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;44.29
RS; ; ; ; ; ;R; ; ; ;M;NA; ; ; ;13;X;32.22
RS; ; ; ; ; ;R;12; ; ;M; ; ;Ampicilina; ; ;X;3.27
RS; ; ; ; ; ;R;13; ; ; ;NA; ; ; ; ;X;0
RS; ; ; ; ; ;R;13; ;0; ; ; ; ; ; ;X;99.91
RS; ; ; ; ;Ampicilina; ; ; ; ; ; ; ; ; ;13;X;58.19
RS; ; ; ; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;94.95
RS; ; ; ; ;Ampicilina; ; ; ; ; ;NA; ; ; ;13;X;58.19
RS; ; ; ; ;Ampicilina; ; ; ;0;M;NA; ; ; ; ;X;55.88
RS; ; ; ; ;Ampicilina; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;96.69
RS; ; ; ; ;Cefoxitina; ;13; ;0;M;NA; ; ; ; ;X;54.21
RS; ; ; ; ;Levofloxacina; ; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;41.61
RS; ; ; ; ;Levofloxacina; ;13; ;0; ; ; ; ; ; ;X;99.86
RS; ; ; ; ;Levofloxacina; ;13; ;0; ;NA; ; ;R; ;X;91.46
RS; ; ; ; ;Levofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.92
RS; ; ; ; ;Levofloxacina;R;13; ;0; ;NA; ; ; ; ;X;99.92
RS; ; ; ; ;Trimetoprim/Sulfametoxazol; ; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ; ;Trimetoprim/Sulfametoxazol;R; ; ;0; ; ; ; ; ;13;X;57.82
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ;M; ; ;Ampicilina;R; ;X;3.2
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ;NA; ; ; ;13;X;59.32
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ; ;R; ;X;82.5
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ;Ampicilina;R; ;X;5.74
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0;F; ; ; ;R; ;X;38.16
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ;Ciprofloxacina; ; ;X;6.48
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ; ; ; ;X;99.89
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.94
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;99.94
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ;R; ;X;99.95
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ;NA; ; ;R; ;X;99.95
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ;M;NA; ; ;R; ;X;53.74
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ;M; ; ; ; ; ;X;53.76
RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ; ; ; ;NA; ; ; ;13;X;59.42
RS; ; ;NA; ; ; ; ; ;0; ; ; ; ; ;13;X;57.72
RS; ; ;NA; ; ; ;13; ; ; ; ; ; ;R; ;X;83.67
RS; ; ;NA; ; ; ;13; ;0; ; ; ; ;R; ;X;83.59
RS; ; ;NA; ; ;R; ; ; ; ; ; ;Cefepime; ; ;X;6.44
RS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ;13;X;58.18
RS; ; ;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;94.95
RS; ; ;NA; ;Ampicilina; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;96.69
RS; ; ;NA; ;Ampicilina;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ;NA; ;Ampicilina;R;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;96.96
RS; ; ;NA; ;Levofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.92
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;X;99.57
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ; ; ; ; ;R; ;X;82.5
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ; ;X;0
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R;13;X;59.22
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ;R; ;X;99.95
RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ;M; ; ; ;R; ;X;53.74
RS; ;F; ; ; ; ; ; ; ; ; ; ; ;R; ;X;82.82
RS; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ;Ampicilina;R; ;X;5.7
RS; ;M; ; ; ; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;59.18
RS; ;M; ; ; ; ;13; ; ; ; ; ; ; ; ;X;0
RS; ;M; ; ; ;R; ; ; ; ;NA; ; ; ; ;X;0
RS; ;M; ; ; ;R;12; ; ; ; ; ;Ampicilina; ; ;X;5.26
RS; ;M; ; ; ;R;13; ;0; ; ; ; ; ; ;X;0
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ; ; ;X;0
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ;Ampicilina; ; ;X;6.98
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.95
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;99.95
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ; ; ; ; ;R; ;X;99.91
RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Aztreonam; ;10; ; ; ; ; ; ; ; ;X;0
RS; ;M;NA; ; ; ; ; ;0; ; ; ; ;R; ;X;83.07
RS; ;M;NA; ; ;R; ; ;0; ; ; ;Cefoxitina; ;13;X;2.49
RS; ;M;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;94.14
RS;0; ; ; ;Aztreonam;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;26.92
RS;0; ; ; ;Cefoxitina; ;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ; ;Cefoxitina;R;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Ampicilina; ;13;X;3.42
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Ertapenem; ;11;X;0.46
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.94
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ;13; ; ;F; ; ; ; ; ;X;46.01
RS;0; ;NA; ; ; ; ; ; ; ; ; ;Cefepime;R; ;X;5.36
RS;0; ;NA; ;Ampicilina; ; ; ; ;M; ; ; ;R; ;X;55.72
RS;0; ;NA; ;Cefepime; ; ; ; ; ; ; ; ;R; ;X;89.4
RS;0; ;NA; ;Cefepime; ;13; ; ; ; ; ; ;R; ;X;89.72
RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ; ; ; ; ; ; ; ;X;0
