Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ;0; ;NA; ; ; ; ;X;99.93
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ; ;0; ;NA; ; ; ; ;X;99.69
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;11; ;0; ; ; ; ;R; ;X;89.66
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.98
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ;0; ;NA; ; ; ; ;X;99.98
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;S;13; ;0;F;NA; ; ; ; ;0.26;47.47
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Imipenem;R;13;RS;0;M;NA; ; ; ; ;0.6;38.44
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ; ;CE;0;F;NA; ; ;R;13;0.01;0.27
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ;12;RS;0; ;NA; ; ;R; ;0.33;59.19
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Tobramicina;S;13;RS;0;F;NA; ; ; ; ;0.05;44.32
 ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ;RS; ; ; ; ; ; ; ;X;98.37
 ; ; ; ;Mycobacterium sp.;Etambutol;S;6;MS;0;F;NA; ; ; ; ;0.01;50.0
 ; ; ;AMARELA;Acinetobacter sp.; ;S; ;CE;0;F; ; ;Ceftazidima; ;8;0.0;5.88
 ; ; ;BRANCA; ; ; ; ;RS; ;F; ;Acinetobacter baumannii;Ciprofloxacina;R;9;0.0;0.03
 ; ; ;BRANCA; ; ;R; ;ES;0;M; ;Acinetobacter sp.;Aztreonam; ;13;0.0;0.02
 ; ; ;BRANCA; ;Amicacina;S;11;RS;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.02;35.23
 ; ; ;BRANCA; ;Cefoxitina;R; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;10;0.01;1.75
 ; ; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ;F; ; ;Imipenem;R;11;0.02;0.23
 ; ; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0;F; ; ;Cefuroxima;R;13;0.06;0.76
 ; ; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0;M; ; ;Cefepime;R;13;0.1;1.28
 ; ; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ;R;6;RS;0; ; ; ;Imipenem; ; ;0.01;5.33
 ; ; ;NA; ; ; ; ; ; ; ; ; ; ;R; ;0;0
 ; ; ;NA; ; ; ; ; ; ; ; ; ; ;R; ;X;0
 ; ; ;NA; ; ; ; ; ; ; ; ; ;Cefalotina;R; ;0;0
 ; ; ;NA; ; ; ; ; ; ; ; ; ;Cefoxitina; ;13;X;0
 ; ; ;NA; ; ; ; ; ; ;F; ; ;Ciprofloxacina; ; ;X;0
 ; ; ;NA; ; ; ; ; ;0; ; ; ; ; ; ;0;0
 ; ; ;NA; ; ; ; ; ;0; ; ; ; ;R; ;0;0
 ; ; ;NA; ; ; ; ; ;0; ; ; ;Ciprofloxacina; ;13;0;0
 ; ; ;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;X;0
 ; ; ;NA; ; ; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;0
 ; ; ;NA; ; ; ; ;PR;0;F; ; ;Ciprofloxacina; ;12;0;0
 ; ; ;NA; ; ; ; ;RS; ; ; ; ; ;R;13;X;0
 ; ; ;NA; ; ; ; ;RS;0; ; ; ; ; ; ;0;0
 ; ; ;NA; ; ; ; ;RS;0;M; ; ;Cefoxitina; ;11;0;0
 ; ; ;NA; ; ; ;12; ; ; ; ; ; ;R; ;11.66;77.04
 ; ; ;NA; ; ; ;12;RS;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ;0.11;0.74
 ; ; ;NA; ; ; ;13; ; ; ; ; ; ; ; ;0;0
 ; ; ;NA; ; ; ;13; ; ; ; ; ; ;R; ;39.1;78.68
 ; ; ;NA; ; ; ;13; ; ; ; ; ;Cefepime; ; ;X;6.32
 ; ; ;NA; ; ; ;13; ; ; ; ; ;Cefoxitina;R; ;X;3.22
 ; ; ;NA; ; ; ;13; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;35.54
 ; ; ;NA; ; ; ;13; ;0; ; ; ;Meropenem; ; ;3.16;6.37
 ; ; ;NA; ; ; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;53.19
 ; ; ;NA; ; ; ;13; ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;24.33
 ; ; ;NA; ; ; ;13;PA; ; ; ; ;Nitrofurantoina; ; ;0.01;0.01
 ; ; ;NA; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ; ; ;NA; ; ;R; ; ; ; ; ; ; ; ;13;X;52.66
 ; ; ;NA; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ; ;X;4.02
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.45;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.46;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.47;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.48;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.49;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.5;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.51;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.52;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.55;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;73.56;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;74.18;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;X;99.08
 ; ; ;NA; ; ;R; ; ;0; ; ; ;Ceftriaxona; ;13;X;3.31
 ; ; ;NA; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;45.96;61.98
 ; ; ;NA; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;61.98
 ; ; ;NA; ; ;R; ; ;0;M; ; ; ; ; ;43.14;58.18
 ; ; ;NA; ; ;R; ; ;0;M; ; ; ; ;13;21.66;29.2
 ; ; ;NA; ; ;R; ;MS; ; ; ;Mycobacterium sp.; ; ;9;X;0.02
 ; ; ;NA; ; ;R;12;RS;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ; ;0.12;1.04
 ; ; ;NA; ; ;R;13; ;0; ; ; ; ; ; ;X;99.62
 ; ; ;NA; ; ;R;13;RS; ; ; ; ; ; ; ;X;65.22
 ; ; ;NA; ; ;R;13;RS; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;26.6
 ; ; ;NA; ;Amicacina; ; ;RS;0; ; ; ; ;S;13;1.35;20.92
 ; ; ;NA; ;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ;NA; ;Cefazolina;R; ; ;0; ; ; ; ; ;13;X;57.72
 ; ; ;NA; ;Cefazolina;R;13;RS;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.37;42.69
 ; ; ;NA; ;Cefepime; ; ;RS;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;1.05;16.36
 ; ; ;NA; ;Cefoxitina;R; ; ; ; ; ; ; ; ; ;X;0
 ; ; ;NA; ;Cefoxitina;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ;NA; ;Ceftriaxona; ; ;RS; ; ; ; ; ;R;13;X;33.8
 ; ; ;NA; ;Ceftriaxona; ; ;RS; ;M; ; ; ;R;13;X;18.73
 ; ; ;NA; ;Ceftriaxona;R; ;RS; ; ; ; ; ; ;13;X;37.37
 ; ; ;NA; ;Ciprofloxacina;R; ; ;0; ; ; ; ; ;10;0.21;3.79
 ; ; ;NA; ;Colistin;S; ; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;0.13;5.8
 ; ; ;NA; ;Gentamicina;R;13;PR; ;M; ; ; ; ; ;0.25;11.51
 ; ; ;NA; ;Gentamicina;R;13;RS;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.54;24.47
 ; ; ;NA; ;Imipenem; ; ;RS;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;12;0.19;3.11
 ; ; ;NA; ;Levofloxacina; ;13;RS;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;0.06;2.82
 ; ; ;NA; ;Meropenem; ; ; ;0; ; ; ; ; ; ;6.33;98.83
 ; ; ;NA; ;Nitrofurantoina;R; ; ;0; ; ; ; ; ; ;0.81;99.92
 ; ; ;NA; ;Tobramicina;R; ;RS; ;M; ; ; ; ; ;0.84;49.79
 ; ; ;NA; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ; ; ; ; ; ;X;99.96
 ; ; ;NA; ;Trimetoprim/Sulfametoxazol;R;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;68.15
 ; ; ;NA;Acinetobacter baumannii; ; ;4;AC;0;M; ; ;Polimixina B;S; ;0.0;0.21
 ; ; ;NA;Acinetobacter baumannii; ;R; ;RS;0;M; ; ;Ceftriaxona; ;13;0.24;1.2
 ; ; ;NA;Acinetobacter baumannii; ;R;13;AC;0;F; ; ;Meropenem; ; ;0.03;0.28
 ; ; ;NA;Acinetobacter baumannii; ;R;13;RS;0;M; ; ;Ceftriaxona; ; ;0.24;2.55
 ; ; ;NA;Acinetobacter baumannii; ;R;13;RS;0;M; ; ;Tobramicina; ; ;0.11;1.14
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Ertapenem;R; ;X;5.15
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;57.69;99.62
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ; ;X;99.62
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ; ;13;X;56.16
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ;0; ; ; ; ;R; ;45.96;79.38
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR;0;F; ; ;Meropenem;R;13;0.19;0.33
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR;0;M; ; ;Ampicilina/Sulbactam; ;12;0.06;0.11
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ; ; ; ; ;13;X;40.48
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;PR;0;M; ; ;Ceftriaxona;R; ;0.03;0.37
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ; ; ;X;99.88
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ; ;R; ;X;81.09
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;RS;0;F; ; ;Cefepime;R; ;0.52;1.6
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ; ; ; ;45.97;99.81
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ; ; ;Ciprofloxacina; ; ;X;6.8
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0; ; ; ;Ciprofloxacina; ;13;1.27;2.76
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ;0;F; ; ; ; ; ;12.02;45.71
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ; ;0;M; ; ;Imipenem; ;13;0.18;1.83
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;RS;0;F; ; ;Colistin; ;12;0.04;0.41
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;RS;0;M; ; ;Ceftriaxona; ;13;0.01;0.08
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S;11;RN;0;F; ; ;Cefepime; ; ;0.0;0.45
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina;S;7;RS;0;F; ; ; ; ; ;0.01;19.82
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ; ;M; ; ; ;R; ;X;54.35
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;RS; ; ; ; ; ;R; ;X;70.91
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ;0; ; ; ; ; ; ;X;99.62
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina; ; ;RS;0;F; ; ; ;R;13;0.37;26.44
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ;13; ;0; ; ; ; ;R; ;X;88.17
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefepime;R;13; ;0; ; ; ; ; ; ;X;99.92
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ;0; ; ; ; ; ; ;X;99.93
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13; ;0; ; ; ; ; ; ;X;99.97
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.98
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ; ;RS;0;M; ; ; ;R;13;0.53;15.13
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;R; ;RS; ;M; ; ; ; ;13;0.54;21.27
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;S; ;PR;0;M; ; ; ; ;11;0.02;1.71
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina; ;13;RS;0;M; ; ; ;S; ;0.06;4.66
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina;R; ; ;0; ; ; ; ; ; ;2.03;99.9
 ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Nitrofurantoina; ; ; ;0; ; ; ; ; ;11;0.05;6.96
 ; ; ;PARDA;Acinetobacter baumannii;Gentamicina; ; ;ES;0;M; ; ; ;S;8;0.0;1.69
 ; ;F; ; ; ; ; ; ; ; ; ; ;Ciprofloxacina; ; ;X;6.45
 ; ;F; ; ; ; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;X;3.56
 ; ;F; ; ; ; ; ;PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ceftazidima;R;13;0.17;0.42
 ; ;F; ; ; ; ;13;PR;0; ; ; ;Imipenem;R; ;0.22;1.02
 ; ;F; ; ; ; ;13;PR;0; ;NA;Complexo Acinetobacter baumannii;Cefoxitina;R; ;0.01;0.04
 ; ;F; ; ; ;R; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13;X;2.85
 ; ;F; ; ; ;R; ; ;0; ; ; ; ; ; ;30.18;99.13
 ; ;F; ; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;20.04;65.84
 ; ;F; ; ; ;R; ;RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;2.17;7.14
 ; ;F; ; ; ;R;9;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ; ;0.02;1.93
 ; ;F; ; ; ;S;1;AC;0; ;NA;Acinetobacter sp.;Cloranfenicol; ; ;0;0
 ; ;F; ; ;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;95.47
 ; ;F; ; ;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;95.47
 ; ;F; ; ;Cefoxitina; ;13;TO;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.01;1.34
 ; ;F; ; ;Gentamicina; ; ;RS;0; ;BRANCA;Acinetobacter baumannii; ;R;13;0.06;2.17
 ; ;F; ; ;Imipenem;S;12;RN;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.01;10.0
 ; ;F; ; ;Levofloxacina;R; ;RS;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.09;6.28
 ; ;F; ;Acinetobacter baumannii; ; ;13; ;0; ;AMARELA; ;Levofloxacina; ; ;0.0;0.08
 ; ;F; ;Acinetobacter baumannii; ; ;5;RO;0; ;NA; ; ;S; ;0.01;5.59
 ; ;F; ;Acinetobacter baumannii; ;R;13;RS;0; ;NA; ;Ampicilina/Sulbactam; ; ;0.1;2.6
 ; ;F; ;Acinetobacter baumannii;Amicacina;S;5;RO;0; ;NA; ; ; ; ;0.0;12.5
 ; ;F; ;Acinetobacter sp.; ; ; ;AC;0; ; ; ;Cefoxitina;R;2;0.0;0.18
 ; ;F; ;Klebsiella oxytoca; ;R; ;RS; ; ;NA; ;Gentamicina; ;12;0.01;0.68
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ; ;R;12;3.01;11.99
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;NA; ;Ampicilina;R; ;X;5.84
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR;0; ; ; ;Amicacina; ;13;0.21;0.83
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ; ; ; ;Piperacilina/Tazobactam;R;13;0.61;2.4
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS;0; ;BRANCA; ;Ciprofloxacina;R;11;0.02;0.06
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ;BRANCA; ;Imipenem; ;11;0.02;0.08
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ;0; ;BRANCA; ;Ampicilina; ;6;0.0;0.02
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;0; ;NA; ;Ampicilina; ;7;0.02;0.08
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;S;13; ;0; ;NA; ; ; ; ;X;99.33
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.96
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ;NA; ; ;R; ;X;99.96
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Cefalotina;R; ; ; ; ; ; ; ; ; ;0;0
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ;4;RS;0; ;NA; ; ;R; ;0.0;36.36
 ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae;Tigeciclina; ; ;RS;0; ;NA; ; ;I;12;0.56;74.07
 ; ;F;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS;1; ; ; ;Ciprofloxacina; ;13;0;0
 ; ;F;NA; ; ; ; ;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;34.65
 ; ;F;NA; ; ; ;10;RS;0; ; ;Acinetobacter sp.;Ciprofloxacina;R; ;0.0;0.05
 ; ;F;NA; ; ;S;11;RJ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ; ;0.0;0.08
 ; ;F;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;80.95
 ; ;F;NA; ;Ampicilina; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;X;80.91
 ; ;F;NA; ;Ampicilina;R;13;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;64.85
 ; ;F;NA; ;Ciprofloxacina; ;13;RS;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.62;44.05
 ; ;F;NA; ;Ertapenem;R; ; ;0; ; ; ; ; ; ;X;99.86
 ; ;F;NA; ;Ertapenem;R; ;PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.18;12.95
 ; ;F;NA; ;Imipenem;R; ;AC;0; ; ;Acinetobacter baumannii; ; ;6;0.0;0.13
 ; ;F;NA; ;Levofloxacina; ;12;PB;0; ; ; ; ;S; ;0.0;0.26
 ; ;F;NA;Acinetobacter baumannii; ;R; ;AC;0; ; ; ;Ceftazidima; ;13;0.03;0.42
 ; ;F;NA;Acinetobacter baumannii;Cefepime;R;13;RS;0; ; ; ; ; ; ;0.17;47.87
 ; ;F;NA;Acinetobacter sp.; ; ;13;PE;0; ; ; ;Ceftazidima;S; ;0.0;0.09
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;PR;0; ; ; ;Ertapenem;R;13;0.18;0.71
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;RS;0; ; ; ;Ertapenem;R; ;0.58;3.9
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;PR;0; ; ; ;Amicacina; ;13;0.1;0.52
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ; ; ; ; ; ; ;R; ;X;99.96
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ; ;RS; ; ; ; ; ;R; ;X;68.27
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina; ;13; ;0; ; ; ; ; ; ;X;99.7
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;I; ;RS;0; ; ; ; ; ;11;0.16;4.34
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefuroxima;R; ;RS; ; ; ; ; ; ;13;0.27;49.12
 ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ;RS;0; ; ; ; ; ;11;0.06;8.46
 ; ;M; ; ; ; ; ; ;0; ; ; ; ; ; ;58.47;98.82
 ; ;M; ; ; ; ; ; ;0; ; ; ; ; ; ;58.5;98.82
 ; ;M; ; ; ; ; ; ;0; ; ; ; ; ; ;58.62;98.82
 ; ;M; ; ; ; ; ; ;0; ; ; ; ;R; ;43.15;72.9
 ; ;M; ; ; ; ; ; ;0; ;NA; ; ; ; ;58.62;98.82
 ; ;M; ; ; ; ; ; ;0; ;NA; ;Gentamicina;R;1;4.66;7.91
 ; ;M; ; ; ; ; ;PR;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam;R;13;0.22;0.38
 ; ;M; ; ; ; ; ;RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina;I;1;0.01;0.01
 ; ;M; ; ; ; ; ;TO;0; ;NA; ; ;S;7;0.03;0.05
 ; ;M; ; ; ; ;12; ;0; ;NA;Klebsiella oxytoca;Levofloxacina;S; ;0.01;0.06
 ; ;M; ; ; ; ;12;RS;0; ;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R; ;0.04;0.45
 ; ;M; ; ; ; ;12;RS;0; ;NA;Klebsiella oxytoca;Imipenem;I; ;3.77;39.91
 ; ;M; ; ; ; ;13; ; ; ;NA; ; ;R; ;21.75;78.6
 ; ;M; ; ; ; ;13; ; ; ;NA; ; ;R; ;X;78.6
 ; ;M; ; ; ; ;13; ;0; ; ; ;Ceftriaxona;R; ;X;4.93
 ; ;M; ; ; ; ;13;RS; ; ; ; ; ; ; ;X;60.81
 ; ;M; ; ; ; ;13;RS; ; ; ;Acinetobacter baumannii;Tobramicina;R; ;0.11;0.39
 ; ;M; ; ; ; ;13;RS;0; ;NA; ; ; ; ;16.73;60.81
 ; ;M; ; ; ; ;13;RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;R; ;0.44;1.58
 ; ;M; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;43.13;99.05
 ; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;43.15;99.05
 ; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;43.16;99.05
 ; ;M; ; ; ;R; ; ;0; ; ; ; ; ; ;43.56;99.05
 ; ;M; ; ; ;R; ; ;0; ;NA; ; ; ; ;43.15;99.05
 ; ;M; ; ; ;R; ; ;0; ;NA; ; ; ;13;21.66;49.72
 ; ;M; ; ; ;R; ;RS;0; ;BRANCA; ;Tobramicina; ; ;0.19;0.43
 ; ;M; ; ; ;R;13; ;0; ; ;Acinetobacter baumannii;Levofloxacina; ; ;0.37;1.7
 ; ;M; ; ; ;S; ; ;0; ; ; ;Gentamicina; ;8;0.04;0.29
 ; ;M; ; ; ;S; ; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ;12;0.02;0.14
 ; ;M; ; ; ;S;10;RS;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Colistin; ; ;0.02;2.25
 ; ;M; ; ; ;S;2;PE;0; ;NA;Acinetobacter baumannii;Cefepime; ; ;0.0;0.37
 ; ;M; ; ;Amicacina; ; ;GO;0; ;NA;Acinetobacter baumannii; ;S;11;0.02;0.41
 ; ;M; ; ;Ampicilina;R; ;RS;0; ;NA;Klebsiella oxytoca; ; ;13;0.03;1.14
 ; ;M; ; ;Ampicilina;R;13; ; ; ; ; ; ; ; ;X;0
 ; ;M; ; ;Cefepime; ; ; ;0; ; ; ; ; ; ;3.74;98.74
 ; ;M; ; ;Cefoxitina; ; ;RS; ; ;NA; ; ;R;13;0.63;29.88
 ; ;M; ; ;Cefuroxima;R; ;AL;0; ;NA;Acinetobacter baumannii; ; ;12;0.0;0.2
 ; ;M; ; ;Cefuroxima;R;6;AP; ; ;NA; ; ; ; ;0.0;18.18
 ; ;M; ; ;Doxiciclina;S; ;PR;0; ;NA;Complexo Acinetobacter baumannii; ; ;10;0.0;1.51
 ; ;M; ; ;Ertapenem;R;13; ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.94;93.74
 ; ;M; ; ;Gentamicina; ; ; ; ; ; ;Acinetobacter sp.; ;R; ;0.07;1.86
